Gene	FC	FDR	pct.exp	ID	Class	Direction
1255	TENM3	-0.569899692439545	1.83605466706554e-09	51.9144144144144	Cluster3_Anterior	Cluster3	Anterior
1256	THOC3	0.355614180462774	2.5857385345316e-06	70.777027027027	Cluster3_Posterior	Cluster3	Posterior
1257	THRB	-0.304924760426359	0.00238543272137918	42.9617117117117	Cluster3_Anterior	Cluster3	Anterior
1258	TIAM1	0.409935845278225	1.43929302869505e-10	88.1193693693694	Cluster3_Posterior	Cluster3	Posterior
1259	TLL1	0.806456262346346	5.39205656525871e-12	72.6351351351351	Cluster3_Posterior	Cluster3	Posterior
1260	TMEM178B	-0.311743621356884	0.000633328807023339	41.8918918918919	Cluster3_Anterior	Cluster3	Anterior
1261	TSHZ2	0.410779958831438	2.43779565275358e-05	81.981981981982	Cluster3_Posterior	Cluster3	Posterior
1262	UNC13C	0.363109740775172	1.22719570428983e-05	51.3513513513513	Cluster3_Posterior	Cluster3	Posterior
1263	UNC5C	-0.301160060946845	0.00233066735483501	86.2612612612613	Cluster3_Anterior	Cluster3	Anterior
1264	WBSCR17	0.61861293255925	5.63507063916128e-15	86.768018018018	Cluster3_Posterior	Cluster3	Posterior
1265	ZFPM2	0.342651351369063	6.44240448651808e-06	89.2454954954955	Cluster3_Posterior	Cluster3	Posterior
1266	ANKRD33B	0.375382890066514	7.01116872584014e-07	35.6341673856773	Cluster6_Posterior	Cluster6	Posterior
1267	CACNA2D3	0.42689966104402	0.00130559469387054	68.6798964624677	Cluster6_Posterior	Cluster6	Posterior
1268	CTNNA3	-0.322150583723147	0.0270325460027749	59.6203623813632	Cluster6_Anterior	Cluster6	Anterior
1269	DSCAM	0.307272685323505	0.00172072962712488	55.3925798101812	Cluster6_Posterior	Cluster6	Posterior
1270	DUSP10	0.404337347364542	3.21587677147761e-07	31.665228645384	Cluster6_Posterior	Cluster6	Posterior
1271	ELOVL5	0.348767219879158	0.000906023893698009	41.6738567730802	Cluster6_Posterior	Cluster6	Posterior
1272	ERC2	0.306631925930161	5.72608185071439e-05	80.327868852459	Cluster6_Posterior	Cluster6	Posterior
1273	GPC5	-0.316282723538286	0.0296413785149425	41.5012942191544	Cluster6_Anterior	Cluster6	Anterior
1274	IQCJ-SCHIP1	-0.376216748054599	0.012834972367118	70.6643658326143	Cluster6_Anterior	Cluster6	Anterior
1275	KLHL29	0.334945165430522	0.00211927641732951	56.9456427955134	Cluster6_Posterior	Cluster6	Posterior
1276	LDLRAD4	0.305061691682483	0.000253469898732504	66.695427092321	Cluster6_Posterior	Cluster6	Posterior
1277	NRXN1	-0.306665387754673	0.0128844347967748	87.8343399482312	Cluster6_Anterior	Cluster6	Anterior
1278	PLD5	0.31512910865927	0.00717102752088914	39.1716997411562	Cluster6_Posterior	Cluster6	Posterior
1279	RGS6	0.472264104900509	8.2022955182587e-05	45.0388265746333	Cluster6_Posterior	Cluster6	Posterior
1280	SLCO3A1	0.386747233817635	6.65138472862463e-05	49.1803278688525	Cluster6_Posterior	Cluster6	Posterior
1281	SRRM4	0.300516955244075	0.00209970673284719	60.7420189818809	Cluster6_Posterior	Cluster6	Posterior
1282	UTRN	0.347614363939291	0.000338782932895894	39.344262295082	Cluster6_Posterior	Cluster6	Posterior
1283	WBSCR17	0.402094164232137	7.88603634935166e-07	73.8567730802416	Cluster6_Posterior	Cluster6	Posterior
1284	ZBTB16	0.419835337908244	1.21071837319415e-06	65.7463330457291	Cluster6_Posterior	Cluster6	Posterior
1285	BRINP1	0.481051984312154	1.60499150692309e-08	63.5242290748899	Cluster7_Posterior	Cluster7	Posterior
1286	CALN1	-0.320238135496731	6.83049805518467e-06	55.7709251101322	Cluster7_Anterior	Cluster7	Anterior
1287	CDH8	0.358743255102397	2.8207717636469e-06	57.5330396475771	Cluster7_Posterior	Cluster7	Posterior
1288	CLSTN2	0.373712003184759	5.49545363587522e-07	41.3215859030837	Cluster7_Posterior	Cluster7	Posterior
1289	CNTN5	-0.416249626699424	0.0038055841490191	91.8942731277533	Cluster7_Anterior	Cluster7	Anterior
1290	CNTNAP2	-0.341801007282817	6.59712577301467e-09	98.942731277533	Cluster7_Anterior	Cluster7	Anterior
1291	DCC	0.35190891500858	3.26571519773464e-05	66.431718061674	Cluster7_Posterior	Cluster7	Posterior
1292	DPP6	0.33071176145518	2.70754084066765e-05	91.9823788546256	Cluster7_Posterior	Cluster7	Posterior
1293	ELOVL5	0.502551962965428	8.59927149381463e-08	41.2334801762115	Cluster7_Posterior	Cluster7	Posterior
1294	ERBB4	-0.378602856511356	2.8207717636469e-06	97.3568281938326	Cluster7_Anterior	Cluster7	Anterior
1295	FRAS1	0.511261545638263	6.16177402886313e-09	36.2995594713656	Cluster7_Posterior	Cluster7	Posterior
1296	GSG1L	0.370692418640581	6.85401599185682e-05	26.3436123348018	Cluster7_Posterior	Cluster7	Posterior
1297	HMGCS1	0.365682564308091	6.53866144146717e-06	34.8017621145374	Cluster7_Posterior	Cluster7	Posterior
1298	HS6ST3	0.361235618692006	0.00869235612662979	79.647577092511	Cluster7_Posterior	Cluster7	Posterior
1299	KCNH1	0.312591050580678	0.000111024029545209	33.920704845815	Cluster7_Posterior	Cluster7	Posterior
1300	KHDRBS2	-0.476804056753287	8.25134123092694e-07	70.7488986784141	Cluster7_Anterior	Cluster7	Anterior
1301	KIF26B	0.356760072397693	0.000322276546048278	45.6387665198238	Cluster7_Posterior	Cluster7	Posterior
1302	KLHL29	0.313089044979596	9.27561528957535e-07	67.488986784141	Cluster7_Posterior	Cluster7	Posterior
1303	LDLRAD4	0.547930802676739	5.57280755452451e-11	71.6299559471366	Cluster7_Posterior	Cluster7	Posterior
1304	LRRTM3	0.32115977158005	0.000595540927688267	47.2246696035242	Cluster7_Posterior	Cluster7	Posterior
1305	MACROD2	-0.305341042677322	1.81482790157257e-08	95.1541850220264	Cluster7_Anterior	Cluster7	Anterior
1306	NRG1	-0.308551225014736	0.000390990031855315	51.9823788546256	Cluster7_Anterior	Cluster7	Anterior
1307	PCDH9	-0.512012240175874	0.0155437197060363	98.5903083700441	Cluster7_Anterior	Cluster7	Anterior
1308	PLD5	-0.381007099114061	6.53472795007164e-05	73.1277533039648	Cluster7_Anterior	Cluster7	Anterior
1309	PTPRD	-0.456773786748581	6.53472795007164e-05	87.5770925110132	Cluster7_Anterior	Cluster7	Anterior
1310	RELN	-0.343469499924584	0.000813441699318037	49.2511013215859	Cluster7_Anterior	Cluster7	Anterior
1311	SEMA5A	0.33865509639569	0.002292327334011	45.1982378854626	Cluster7_Posterior	Cluster7	Posterior
1312	SHISA6	0.35243479575446	0.00164824293546439	71.2775330396476	Cluster7_Posterior	Cluster7	Posterior
1313	SLC24A3	0.329010939937733	0.00203621096862778	71.7180616740088	Cluster7_Posterior	Cluster7	Posterior
1314	SOX5	-0.319464344030405	4.15628457303582e-07	41.4096916299559	Cluster7_Anterior	Cluster7	Anterior
1315	SPRED2	0.340220929544238	6.77263602817623e-07	30.3964757709251	Cluster7_Posterior	Cluster7	Posterior
1316	WBSCR17	0.349745310632352	9.32993261600749e-08	78.5022026431718	Cluster7_Posterior	Cluster7	Posterior
1317	ADAMTSL3	0.364262627382899	0.000240317997308104	61.8357487922705	Cluster8_Posterior	Cluster8	Posterior
1318	ASIC2	-0.454834968331378	0.000108604590277213	59.3236714975845	Cluster8_Anterior	Cluster8	Anterior
1319	DPP10	-0.613212727381451	2.00357521444887e-10	87.43961352657	Cluster8_Anterior	Cluster8	Anterior
1320	DPYD	-0.361463595732049	0.0017884420106366	68.792270531401	Cluster8_Anterior	Cluster8	Anterior
1321	DSCAM	0.324838967930021	3.47823920242786e-07	84.9275362318841	Cluster8_Posterior	Cluster8	Posterior
1322	EYA4	0.417112493175979	5.58264698951146e-06	47.9227053140097	Cluster8_Posterior	Cluster8	Posterior
1323	FSTL5	-0.466659901193497	3.27849024011188e-10	82.3188405797101	Cluster8_Anterior	Cluster8	Anterior
1324	GRIK1	-0.315993564780037	0.000764031895992264	88.5990338164251	Cluster8_Anterior	Cluster8	Anterior
1325	INPP4B	-0.385914127366301	0.00117485998871534	80	Cluster8_Anterior	Cluster8	Anterior
1326	KIT	0.325484249096255	0.0019706068256209	49.2753623188406	Cluster8_Posterior	Cluster8	Posterior
1327	LRRTM4	-0.314547645453908	0.0103031080143536	80	Cluster8_Anterior	Cluster8	Anterior
1328	NKAIN2	-0.384579924145588	1.16445195696851e-08	90.9178743961353	Cluster8_Anterior	Cluster8	Anterior
1329	NRIP3	0.307748729093801	0.00237849567711419	53.1400966183575	Cluster8_Posterior	Cluster8	Posterior
1330	NTNG1	0.3740724205909	0.000179406153006825	41.3526570048309	Cluster8_Posterior	Cluster8	Posterior
1331	PDE4B	-0.301160894812093	0.0357527842914397	67.9227053140097	Cluster8_Anterior	Cluster8	Anterior
1332	PLCXD3	0.331781520365604	0.000695518895876018	26.5700483091787	Cluster8_Posterior	Cluster8	Posterior
1333	PLD5	-0.331155622546181	0.0172760070341599	69.3719806763285	Cluster8_Anterior	Cluster8	Anterior
1334	PPM1E	0.343138417953625	0.000778678869651995	69.4685990338164	Cluster8_Posterior	Cluster8	Posterior
1335	RALYL	-0.377478067630945	0.000336824061456407	71.4975845410628	Cluster8_Anterior	Cluster8	Anterior
1336	RELN	-0.306845991958249	0.041196774913605	76.0386473429952	Cluster8_Anterior	Cluster8	Anterior
1337	RP11-58C22.1	0.300286909736349	0.00639063755414725	51.7874396135266	Cluster8_Posterior	Cluster8	Posterior
1338	TENM2	-0.620087164358765	4.71620671979677e-07	81.7391304347826	Cluster8_Anterior	Cluster8	Anterior
1339	UNC13C	0.346148911336746	0.00717717062421971	50.048309178744	Cluster8_Posterior	Cluster8	Posterior
1340	WBSCR17	0.336442232730768	2.42537359487693e-05	73.6231884057971	Cluster8_Posterior	Cluster8	Posterior
1341	ZBTB20	0.434252522071192	5.10286121026464e-08	75.8454106280193	Cluster8_Posterior	Cluster8	Posterior
1342	ZNF385B	-0.306465924750543	0.00157172431868503	54.3961352657005	Cluster8_Anterior	Cluster8	Anterior
1343	ZNF804B	-0.577147858593104	6.37247872845604e-10	51.8840579710145	Cluster8_Anterior	Cluster8	Anterior
1344	CDH20	-0.428747765022889	0.020407458278418	49.7659906396256	Cluster9_Anterior	Cluster9	Anterior
1345	CTNNA3	-0.473391322962675	0.00659118068304995	57.8783151326053	Cluster9_Anterior	Cluster9	Anterior
1346	FAM135B	0.456437504603898	0.0206543219409397	57.5663026521061	Cluster9_Posterior	Cluster9	Posterior
1347	FRYL	-0.345809723271607	0.0327106903933358	58.814352574103	Cluster9_Anterior	Cluster9	Anterior
1348	GRIK1	-0.564054700167611	0.00659118068304995	73.4789391575663	Cluster9_Anterior	Cluster9	Anterior
1349	KCNQ5	0.323805354445126	0.0441274924325785	58.0343213728549	Cluster9_Posterior	Cluster9	Posterior
1350	LUZP2	0.4181661343905	0.00659118068304995	78.003120124805	Cluster9_Posterior	Cluster9	Posterior
1351	MARCH1	-0.321081703335605	0.0435722820737428	47.2698907956318	Cluster9_Anterior	Cluster9	Anterior
1352	MBP	-0.503685024198833	0.00456206047818855	62.402496099844	Cluster9_Anterior	Cluster9	Anterior
1353	NCKAP5	-0.309497164013912	0.0352574585355394	25.8970358814353	Cluster9_Anterior	Cluster9	Anterior
1354	NTM	0.355051002313621	0.030260047613234	76.7550702028081	Cluster9_Posterior	Cluster9	Posterior
1355	PCDH9	-0.648876011775361	2.95346686219134e-08	93.9157566302652	Cluster9_Anterior	Cluster9	Anterior
1356	RNF220	-0.474789854906773	0.0263045220890733	28.393135725429	Cluster9_Anterior	Cluster9	Anterior
1357	RTN4	-0.416797784292751	0.043734700426369	65.3666146645866	Cluster9_Anterior	Cluster9	Anterior
1358	SHISA9	0.428216588746072	0.0435722820737428	45.2418096723869	Cluster9_Posterior	Cluster9	Posterior
1359	SLC24A3	0.379798599534742	0.0352574585355394	59.1263650546022	Cluster9_Posterior	Cluster9	Posterior
1360	SRSF7	0.329698955547209	0.0369332350173673	30.5772230889236	Cluster9_Posterior	Cluster9	Posterior
1361	ST18	-0.540357780707548	0.000228534486809042	37.4414976599064	Cluster9_Anterior	Cluster9	Anterior
1362	TENM2	-0.476427673199705	0.0216522170916659	62.5585023400936	Cluster9_Anterior	Cluster9	Anterior
1363	TMEM144	-0.376133819716956	0.00126279494238887	32.6053042121685	Cluster9_Anterior	Cluster9	Anterior
1364	ABCA2	-0.365659967753434	3.51020620381135e-34	30.1112877583466	DG_Anterior	DG	Anterior
1365	ADAM22	0.330488096850592	3.86740207634756e-27	80.8585055643879	DG_Posterior	DG	Posterior
1366	ADAMTS16	0.319286225818342	4.39774215721999e-21	63.3492315845257	DG_Posterior	DG	Posterior
1367	ADIPOR2	-0.418315592444996	1.20608768788228e-37	31.9554848966614	DG_Anterior	DG	Anterior
1368	ADRA1A	0.38273926425981	3.69148312577064e-35	86.0731319554849	DG_Posterior	DG	Posterior
1369	ADRBK2	0.364071299936438	3.81035310431074e-22	64.0169581346052	DG_Posterior	DG	Posterior
1370	AHI1	0.319283778791123	3.6734631895391e-40	84.5468998410175	DG_Posterior	DG	Posterior
1371	ALDH1A2	1.28489453153924	6.4672534343138e-176	57.371489136195	DG_Posterior	DG	Posterior
1372	ANKRD44	-0.362670322252642	7.89284053908831e-32	28.7122416534181	DG_Anterior	DG	Anterior
1373	ANO4	-0.62190931982537	2.93761396244376e-83	29.9735029146794	DG_Anterior	DG	Anterior
1374	ARAP2	-0.482485871555626	3.63202257541358e-48	48.7864334923158	DG_Anterior	DG	Anterior
1375	ARHGAP21	-0.465198230716027	7.09188377409941e-54	64.2713301536831	DG_Anterior	DG	Anterior
1376	ASIC2	-0.342533993083862	1.1407886700663e-20	73.9480657127716	DG_Anterior	DG	Anterior
1377	ASTN2	-0.481273821266812	1.45538683999659e-52	27.5569687334393	DG_Anterior	DG	Anterior
1378	BCL11B	0.364625006430268	2.97389060590625e-24	57.9862215156333	DG_Posterior	DG	Posterior
1379	BTNL9	0.345273392716465	2.54415263686231e-46	49.8039215686275	DG_Posterior	DG	Posterior
1380	CADM1	-0.35996145118139	1.36523008285253e-49	85.5325914149444	DG_Anterior	DG	Anterior
1381	CAMK2B	0.334445294183711	3.43532921104566e-37	79.9046104928458	DG_Posterior	DG	Posterior
1382	CAMK2D	-0.322667618281699	1.6666806603368e-23	37.7742448330684	DG_Anterior	DG	Anterior
1383	CAP2	0.328024147171803	3.29972704873121e-19	59.1414944356121	DG_Posterior	DG	Posterior
1384	CDH13	-0.43842452543023	6.08562577506856e-30	66.4122946475888	DG_Anterior	DG	Anterior
1385	CDH18	0.381697472559776	5.51532483954346e-30	80.2331743508214	DG_Posterior	DG	Posterior
1386	CDH20	-0.508922375508668	4.16421955925451e-55	26.3487016428193	DG_Anterior	DG	Anterior
1387	CDH8	0.309844703750376	4.06972635467268e-26	82.7556968733439	DG_Posterior	DG	Posterior
1388	CDHR3	0.332003530722202	5.9627096963026e-20	55.2517223105458	DG_Posterior	DG	Posterior
1389	CHCHD6	0.346843472978827	8.97570657952862e-24	54.2554319024907	DG_Posterior	DG	Posterior
1390	CHRM3	-0.43437841356202	1.11236876695056e-59	25.087440381558	DG_Anterior	DG	Anterior
1391	CHST9	0.500025089971022	1.26509397715624e-31	64.7164811870694	DG_Posterior	DG	Posterior
1392	CLSTN2	0.527963060763802	4.8541387111731e-110	97.1913089560148	DG_Posterior	DG	Posterior
1393	CNGB1	0.37967282216098	1.70942912017123e-27	53.1213566507684	DG_Posterior	DG	Posterior
1394	CNTN4	-0.775936520925887	4.73330473405241e-86	49.7933227344992	DG_Anterior	DG	Anterior
1395	CNTN5	-0.300696003158404	1.6635589075557e-18	85.903550609433	DG_Anterior	DG	Anterior
1396	CNTNAP4	-0.45717811002391	2.03219619141427e-42	29.9841017488076	DG_Anterior	DG	Anterior
1397	COBL	-0.406826762642693	2.81277879605544e-37	39.7456279809221	DG_Anterior	DG	Anterior
1398	COLEC12	0.377357407018259	1.18645097746874e-32	45.7975622681505	DG_Posterior	DG	Posterior
1399	CTNNA3	-1.25531772129807	1.9728345229273e-175	51.6693163751987	DG_Anterior	DG	Anterior
1400	DCC	0.346954260822723	1.53927797312066e-30	85.9565447800742	DG_Posterior	DG	Posterior
1401	DIP2B	-0.509491696554082	1.02896755177438e-49	63.1266560678325	DG_Anterior	DG	Anterior
1402	DLG1	-0.425105756032719	7.82548901063639e-43	72.3900370959194	DG_Anterior	DG	Anterior
1403	DNER	-0.330151133807774	1.8362262731261e-30	28.447270800212	DG_Anterior	DG	Anterior
1404	DNM3	-0.513450982996137	1.53792071559581e-61	73.7254901960784	DG_Anterior	DG	Anterior
1405	DOCK5	-0.669420223283954	8.04464130292847e-66	30.3126656067833	DG_Anterior	DG	Anterior
1406	DOCK9	-0.329002447958467	8.61657941137537e-26	42.1091679915209	DG_Anterior	DG	Anterior
1407	DPP10	-0.658721568512042	8.32004901754298e-52	69.9099099099099	DG_Anterior	DG	Anterior
1408	ELMO1	-0.711629064164576	2.93374122723759e-70	41.854795972443	DG_Anterior	DG	Anterior
1409	ENOX1	-0.57478163999576	5.49161214680053e-65	47.196608373079	DG_Anterior	DG	Anterior
1410	EPHA5	0.337421983421549	1.93656677454468e-17	51.7753047164812	DG_Posterior	DG	Posterior
1411	ERBB4	-0.897418727369526	8.34284271601805e-159	55.8346581875994	DG_Anterior	DG	Anterior
1412	ERBIN	-0.550709099975786	2.05850304026049e-57	51.3407525172231	DG_Anterior	DG	Anterior
1413	ERC2	0.322589024500793	3.05142168542761e-72	97.2019077901431	DG_Posterior	DG	Posterior
1414	ESRRG	-0.566727915786411	1.02413817640867e-66	33.3757286698463	DG_Anterior	DG	Anterior
1415	FHIT	-0.380784107687696	4.57903343541321e-26	67.6523582405935	DG_Anterior	DG	Anterior
1416	FHOD3	0.317216488657328	1.6642023949978e-17	66.3169051404346	DG_Posterior	DG	Posterior
1417	FRMD4B	-0.527404288090575	1.58460490759472e-45	25.9141494435612	DG_Anterior	DG	Anterior
1418	FRMD5	-0.565660475911244	3.72349967119241e-66	79.2262851086381	DG_Anterior	DG	Anterior
1419	FRYL	-0.56886226168368	5.00160546493497e-66	54.0434552199258	DG_Anterior	DG	Anterior
1420	FUT8	-0.444208855235078	2.51442389982697e-43	59.39586645469	DG_Anterior	DG	Anterior
1421	GNA14	0.593914606922587	2.29170767023675e-67	45.5749867514573	DG_Posterior	DG	Posterior
1422	GPC5	-0.561199742565143	3.71282901262584e-94	25.6703762586116	DG_Anterior	DG	Anterior
1423	GPR155	0.338821731362758	1.28604605436948e-16	41.0916799152093	DG_Posterior	DG	Posterior
1424	GRAMD1B	0.424056850020765	1.10640754279024e-43	81.0704822469528	DG_Posterior	DG	Posterior
1425	GRIA1	0.357895908620174	1.89136155437806e-85	95.9830418653948	DG_Posterior	DG	Posterior
1426	GRM1	0.386812038141091	2.10254331779488e-41	85.4372019077901	DG_Posterior	DG	Posterior
1427	HIPK2	-0.442050127327212	1.41278035525838e-40	34.0222575516693	DG_Anterior	DG	Anterior
1428	IQCJ-SCHIP1	-0.521854273172577	4.03432728646737e-47	60.3073661897191	DG_Anterior	DG	Anterior
1429	ISPD	0.310594226342789	2.67284793173862e-15	55.1987281399046	DG_Posterior	DG	Posterior
1430	JPH1	0.330032381751252	7.24472008443297e-23	47.9703232644409	DG_Posterior	DG	Posterior
1431	KAZN	-0.324206506499681	5.79603536681868e-35	86.9316375198728	DG_Anterior	DG	Anterior
1432	KCNJ6	0.417692230507581	6.4452400482477e-48	82.3847376788553	DG_Posterior	DG	Posterior
1433	KCNQ3	0.396233217787194	1.64273879927803e-57	89.4541600423953	DG_Posterior	DG	Posterior
1434	KCNT2	0.373100090068449	1.83533626955632e-24	49.6025437201908	DG_Posterior	DG	Posterior
1435	KCTD16	0.363000262731185	2.44124364238712e-54	92.3794382617912	DG_Posterior	DG	Posterior
1436	KHDRBS3	-0.366004518625246	3.28834250593386e-43	30.3974562798092	DG_Anterior	DG	Anterior
1437	KIAA1217	-0.302578575501455	5.25258360501343e-25	61.377848436672	DG_Anterior	DG	Anterior
1438	KLF12	0.408731490560697	4.86097408269714e-28	68.5320614732379	DG_Posterior	DG	Posterior
1439	KSR1	0.424153431710038	1.06504416018409e-31	46.9104398516163	DG_Posterior	DG	Posterior
1440	LMF1	-0.388392869620339	5.86992173194971e-28	32.1780604133545	DG_Anterior	DG	Anterior
1441	LMO3	0.305357297714636	1.86733097313688e-15	52.4536301006889	DG_Posterior	DG	Posterior
1442	LPGAT1	-0.328926317732333	1.14611679614159e-27	34.0328563857976	DG_Anterior	DG	Anterior
1443	LRRC4C	-0.34581649053531	8.36752646412704e-34	84.6634870164282	DG_Anterior	DG	Anterior
1444	LRRTM3	-0.363991297051667	1.22390844758314e-35	26.0201377848437	DG_Anterior	DG	Anterior
1445	LYPD6B	0.429294362928963	2.64569603663241e-32	50.9167991520933	DG_Posterior	DG	Posterior
1446	MAGI1	-0.304592907416472	3.82095618660928e-30	79.915209326974	DG_Anterior	DG	Anterior
1447	MAML2	0.329936012642527	5.40630028930806e-39	88.5320614732379	DG_Posterior	DG	Posterior
1448	MAN2A1	-0.725168379587182	4.39516297668667e-88	40.2331743508214	DG_Anterior	DG	Anterior
1449	MAP4K4	-0.368250446457051	2.978917027667e-40	64.7482776894542	DG_Anterior	DG	Anterior
1450	MARCH1	-0.91961354462774	4.81979984933776e-155	66.8150503444621	DG_Anterior	DG	Anterior
1451	MBP	-0.938332890051795	1.95371603267061e-130	63.275039745628	DG_Anterior	DG	Anterior
1452	MCTP1	0.366932677741298	1.35533047820265e-54	90.8956014838368	DG_Posterior	DG	Posterior
1453	MMD2	0.439127861236334	7.25433562350095e-42	41.6534181240064	DG_Posterior	DG	Posterior
1454	MYO16	-0.413085751382962	5.26594226988625e-33	42.2575516693164	DG_Anterior	DG	Anterior
1455	NBEA	0.363353972225736	3.1255003950846e-95	96.5235824059353	DG_Posterior	DG	Posterior
1456	NCKAP5	-0.64366126994105	1.11479049619691e-65	33.3439321674616	DG_Anterior	DG	Anterior
1457	NCOA7	-0.377329551203029	8.25639091403689e-32	43.8685744568098	DG_Anterior	DG	Anterior
1458	NPAS3	-0.551025057240445	4.6682673453837e-55	68.7016428192899	DG_Anterior	DG	Anterior
1459	NPTXR	0.318989099039996	4.44086948376811e-18	52.4218335983042	DG_Posterior	DG	Posterior
1460	NR3C2	0.480612005173613	2.30797748763008e-40	77.2972972972973	DG_Posterior	DG	Posterior
1461	NRG1	-0.598320665858814	3.73921273583457e-51	57.8272390037096	DG_Anterior	DG	Anterior
1462	NRP1	0.379622955486217	1.64830670701119e-31	79.4170641229465	DG_Posterior	DG	Posterior
1463	OSBPL1A	-0.321478698749304	8.47678102677594e-27	37.5940646528882	DG_Anterior	DG	Anterior
1464	PALM2	-0.326538075348635	2.30134727059972e-23	42.8192898781134	DG_Anterior	DG	Anterior
1465	PCBP3	0.580672996306365	3.90758338863293e-59	73.6406995230525	DG_Posterior	DG	Posterior
1466	PCDH7	-0.631622922878997	2.22408229214308e-67	67.111817700053	DG_Anterior	DG	Anterior
1467	PCDH9	-0.556309075071447	2.11839188330721e-249	99.4912559618442	DG_Anterior	DG	Anterior
1468	PDE1C	-0.667944785481026	9.53392808303018e-82	25.776364599894	DG_Anterior	DG	Anterior
1469	PDE4B	-0.725323320292767	7.29391343790815e-108	79.5654478007419	DG_Anterior	DG	Anterior
1470	PDE8A	-0.62519568261866	8.87618204985848e-72	31.7011128775835	DG_Anterior	DG	Anterior
1471	PGBD5	0.346788971023805	2.34334809970344e-25	75.3789083200848	DG_Posterior	DG	Posterior
1472	PHLPP1	-0.676573536855035	1.39770431755023e-80	50.6094329623741	DG_Anterior	DG	Anterior
1473	PIP4K2A	-0.80938065017684	7.69170999329205e-90	43.9745627980922	DG_Anterior	DG	Anterior
1474	PLEKHH1	-0.491533764675675	6.34786491253072e-52	28.8500264970853	DG_Anterior	DG	Anterior
1475	PLXNA4	0.448794758958192	5.05919603983497e-69	89.4011658717541	DG_Posterior	DG	Posterior
1476	POLR2F	-0.345566829723885	9.60858770602057e-31	27.715951245363	DG_Anterior	DG	Anterior
1477	PPFIA2	0.304845550697909	8.29915006887553e-63	97.9438261791203	DG_Posterior	DG	Posterior
1478	PPM1E	0.604419465844872	1.12816609722178e-254	97.1701112877583	DG_Posterior	DG	Posterior
1479	PPP2R2B	-0.574689409806921	5.27097729395913e-115	91.3089560148384	DG_Anterior	DG	Anterior
1480	PRB2	0.330620092656917	3.94264377039546e-20	48.1717011128776	DG_Posterior	DG	Posterior
1481	PRKCE	0.345694396528905	2.97114058737406e-67	91.4573396926338	DG_Posterior	DG	Posterior
1482	PRUNE2	-0.403432165656018	7.49994092236207e-33	47.0482246952835	DG_Anterior	DG	Anterior
1483	PSEN1	-0.307250051057179	2.21461099735688e-23	33.1107578166402	DG_Anterior	DG	Anterior
1484	PTPRD	-0.893149993916509	1.93186930212553e-275	92.284048754637	DG_Anterior	DG	Anterior
1485	PTPRG	-0.343037994105994	1.09646706821298e-26	59.9470058293588	DG_Anterior	DG	Anterior
1486	PXK	-0.43001818164978	7.58346467632609e-43	31.6269210386857	DG_Anterior	DG	Anterior
1487	QKI	-1.01392341892633	1.35865919674363e-195	79.2262851086381	DG_Anterior	DG	Anterior
1488	RALGPS2	0.365920709211889	6.65106599268329e-23	65.903550609433	DG_Posterior	DG	Posterior
1489	RALYL	-0.423503120226783	8.75552197696804e-26	57.6046634870164	DG_Anterior	DG	Anterior
1490	RFX3	0.379098179100718	7.04059022771555e-28	87.9279279279279	DG_Posterior	DG	Posterior
1491	RGS6	0.650158737104609	8.11063252976757e-62	72.7397986221516	DG_Posterior	DG	Posterior
1492	RNF220	-0.87961974749596	1.92075388479166e-87	34.1070482246953	DG_Anterior	DG	Anterior
1493	ROBO1	-0.44692081221998	9.45152107083167e-51	44.3031266560678	DG_Anterior	DG	Anterior
1494	ROBO2	-0.528232766859935	4.17909584567718e-62	76.0572337042925	DG_Anterior	DG	Anterior
1495	RP11-654K19.6	-0.468837594794211	2.72338501429948e-52	37.8272390037096	DG_Anterior	DG	Anterior
1496	RYR2	0.349413201313273	5.69391734202143e-107	98.3995760466349	DG_Posterior	DG	Posterior
1497	SCART1	0.685425879680978	2.42557314238803e-88	53.0365659777424	DG_Posterior	DG	Posterior
1498	SCD5	-0.481264623093481	1.3782559383143e-49	38.4419713831479	DG_Anterior	DG	Anterior
1499	SDK1	0.378037944040447	1.08494140990179e-21	58.1240063593005	DG_Posterior	DG	Posterior
1500	SEMA5A	0.520986867634905	9.42713461244401e-113	92.6338102808691	DG_Posterior	DG	Posterior
1501	SEPT7	-0.530736258802833	9.89924845147772e-59	49.8145204027557	DG_Anterior	DG	Anterior
1502	SGCD	-0.334480703954039	1.8663924558474e-18	58.6539480657128	DG_Anterior	DG	Anterior
1503	SGK1	-0.493612906999286	1.2902520491346e-56	52.9941706412295	DG_Anterior	DG	Anterior
1504	SHISA6	0.477027976472539	8.70701467478847e-68	86.3169051404346	DG_Posterior	DG	Posterior
1505	SHTN1	-0.499090860930647	2.97284682197282e-60	68.2458929517753	DG_Anterior	DG	Anterior
1506	SIK3	-0.336938201849042	1.04017350953552e-48	89.3375728669846	DG_Anterior	DG	Anterior
1507	SIPA1L3	0.758453731053729	3.81967779159485e-173	85.945945945946	DG_Posterior	DG	Posterior
1508	SLAIN1	-0.574881181680452	1.52538739165523e-66	50.5882352941176	DG_Anterior	DG	Anterior
1509	SLC1A3	-0.338671633867884	3.51207822408974e-28	26.3593004769475	DG_Anterior	DG	Anterior
1510	SLC24A3	0.627200363036303	4.52250125982344e-104	86.2851086380498	DG_Posterior	DG	Posterior
